"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"81","So loved everyone being in the one session rather than spilt up into streams.  #GlamSlam2018",FALSE,2,NA,2018-03-01 09:00:33,FALSE,NA,"969135289686933505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",0,FALSE,FALSE,NA,NA
"82","RT @lyndakelly61: Got my #GLAM on today at #glamslam2018 Thanks for a great day! https://t.co/ekQjG3X9mB",FALSE,0,NA,2018-03-01 08:52:43,FALSE,NA,"969133317718097920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",1,TRUE,FALSE,NA,NA
"83","For those at #glamslam2018: here's another #digitalhumanities #digitalhistory project you should check out https://t.co/3BkJsiRyBl",FALSE,4,NA,2018-03-01 08:52:39,FALSE,NA,"969133300202717184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",1,FALSE,FALSE,NA,NA
"84","RT @alana_piper: #glamslam2018 gives shout out to the podcast #glamcity https://t.co/re3AeSEoBu",FALSE,0,NA,2018-03-01 08:48:12,FALSE,NA,"969132182336806913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","auswhn",5,TRUE,FALSE,NA,NA
"85","RT @misskokolib: I eagerly followed #GlamSlam2018 from home today. I realised there is always going to talk about greater #collaboration be…",FALSE,0,NA,2018-03-01 08:45:10,FALSE,NA,"969131418155495424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",1,TRUE,FALSE,NA,NA
"86","RT @BonnieWildie: I had a fab time at #glamslam2018 but missed catching up with Twitter people I wanted to meet IRL - @mikejonesmelb I’m lo…",FALSE,0,NA,2018-03-01 08:43:59,FALSE,NA,"969131121337286656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",1,TRUE,FALSE,NA,NA
"87","RT @statelibrarynsw: Smaller GLAM organisations may find these Digital Practice   guidelines for Public Libraries useful!  #GlamSlam2018  h…",FALSE,0,NA,2018-03-01 08:33:34,FALSE,NA,"969128498597019649",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","stephmcg",23,TRUE,FALSE,NA,NA
"88","@WrightPaige on the train? #glamslam2018",FALSE,2,"WrightPaige",2018-03-01 08:30:17,FALSE,NA,"969127671534829568","316261626","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",0,FALSE,FALSE,NA,NA
"89","We'll share a dream and sing with one voice
""I am, you are, we are @ausarchivists “ Thanks for such a wonderful day GLAMers #glamslam2018",FALSE,9,NA,2018-03-01 08:29:30,FALSE,NA,"969127477888000000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GionniDG",3,FALSE,FALSE,NA,NA
"90","RT @GionniDG: We are archivists, and we are many, and from all the lands of GLAM we come..... #glamslam2018",FALSE,0,NA,2018-03-01 08:24:54,FALSE,NA,"969126316887851008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",1,TRUE,FALSE,NA,NA
"91","I had a fab time at #glamslam2018 but missed catching up with Twitter people I wanted to meet IRL - @mikejonesmelb… https://t.co/OfS13xwOAi",FALSE,5,NA,2018-03-01 08:24:00,TRUE,NA,"969126092350083072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BonnieWildie",1,FALSE,FALSE,NA,NA
"92","RT @jesiathe: Thank you to all who organised, supported, volunteered with &amp; attended #glamslam2018. It was so great &amp; reinvigorating <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>",FALSE,0,NA,2018-03-01 08:17:37,FALSE,NA,"969124486833364992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WrightPaige",2,TRUE,FALSE,NA,NA
"93","Will there be a #GlamSlam2019? Because if there is #GlamSlam2018, I'm so there <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>",FALSE,4,"misskokolib",2018-03-01 08:16:25,FALSE,"969124180653309952","969124182637203456","87117515","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","misskokolib",0,FALSE,FALSE,NA,NA
"94","And while #GlamSlam2018 made me think about #digital in #GLAMR and the many possible directions we could use it to… https://t.co/fkEtcndv6y",FALSE,1,"misskokolib",2018-03-01 08:16:24,TRUE,"969124178937835520","969124180653309952","87117515","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","misskokolib",0,FALSE,FALSE,NA,NA
"95","I found it slightly amusing that #GlamSlam2018 tweets unironically mention that the #GLAM sector is like ""Switzerla… https://t.co/lYzvAq8Ayb",FALSE,1,"misskokolib",2018-03-01 08:16:24,TRUE,"969124177096491009","969124178937835520","87117515","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","misskokolib",0,FALSE,FALSE,NA,NA
"96","From #GlamSlam2018 it was hinted that more individuals are opening up about their project/work #failures. When can… https://t.co/3PA6rD7yW5",FALSE,0,"misskokolib",2018-03-01 08:16:23,TRUE,"969124175011921920","969124177096491009","87117515","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","misskokolib",0,FALSE,FALSE,NA,NA
"97","I eagerly followed #GlamSlam2018 from home today. I realised there is always going to talk about greater… https://t.co/t9Def4nxKg",FALSE,6,NA,2018-03-01 08:16:23,TRUE,NA,"969124175011921920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","misskokolib",1,FALSE,FALSE,NA,NA
"98","RT @cap_and_gown: Hands up who think the arts provides a richer and more meaningful life? #glamslam2018 https://t.co/dwTj0vxKVw",FALSE,0,NA,2018-03-01 08:14:07,FALSE,NA,"969123604158803968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KylieLeeArcher",20,TRUE,FALSE,NA,NA
"99","RT @cfwriter: A call from @GionniDG to: “Treat GLAM like punk rock, make noise, kick the door in and see what happens.”
#GLAMSLAM2018",FALSE,0,NA,2018-03-01 08:10:44,FALSE,NA,"969122751331024896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SydneyClio",6,TRUE,FALSE,NA,NA
"100","RT @statelibrarynsw: Smaller GLAM organisations may find these Digital Practice   guidelines for Public Libraries useful!  #GlamSlam2018  h…",FALSE,0,NA,2018-03-01 08:09:19,FALSE,NA,"969122397767872512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SydneyClio",23,TRUE,FALSE,NA,NA
"101","RT @amywalduck: He #GLAMSLAM2018 peeps! Fraser Coast Libraries needs our help! They need 100 subscribers so they can customise their @youtu…",FALSE,0,NA,2018-03-01 08:07:39,FALSE,NA,"969121978438238209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mim_karla",6,TRUE,FALSE,NA,NA
"102","RT @cfwriter: A wonderful and information-rich booth, at #GLAMSLAM2018, set up by @SydneyClio for @cityofsydney: https://t.co/ex5mEKIozr",FALSE,0,NA,2018-03-01 08:07:16,FALSE,NA,"969121881587527680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nthistorian",4,TRUE,FALSE,NA,NA
"103","RT @lyndakelly61: This is a very important point and not a new issue by any means #glamslam2018 https://t.co/EMlEdGveec",FALSE,0,NA,2018-03-01 08:06:22,FALSE,NA,"969121653241229313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Miss_Meels",1,TRUE,FALSE,NA,NA
"104","Have run from #glamslam2018 to Event Cinema for the closing film of the Mardi Gras film festival. Then to the after… https://t.co/HAJc2HDtwg",FALSE,10,NA,2018-03-01 08:03:21,TRUE,NA,"969120894512545792",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","mikejonesmelb",1,FALSE,FALSE,NA,NA
"105","RT @cfwriter: A wonderful and information-rich booth, at #GLAMSLAM2018, set up by @SydneyClio for @cityofsydney: https://t.co/ex5mEKIozr",FALSE,0,NA,2018-03-01 08:02:34,FALSE,NA,"969120696486920192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SydneyClio",4,TRUE,FALSE,NA,NA
"106","RT @alana_piper: #glamslam2018 gives shout out to the podcast #glamcity https://t.co/re3AeSEoBu",FALSE,0,NA,2018-03-01 08:02:25,FALSE,NA,"969120661523202048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","misskokolib",5,TRUE,FALSE,NA,NA
"107","RT @mikejonesmelb: Notes from our #glamslam2018 GLAMJAM! https://t.co/okb36jYGJs",FALSE,0,NA,2018-03-01 08:02:17,FALSE,NA,"969120626781782016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","misskokolib",1,TRUE,FALSE,NA,NA
"108","RT @statelibrarynsw: Smaller GLAM organisations may find these Digital Practice   guidelines for Public Libraries useful!  #GlamSlam2018  h…",FALSE,0,NA,2018-03-01 07:56:45,FALSE,NA,"969119234537136128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DictionaryofSyd",23,TRUE,FALSE,NA,NA
"109","Finishing off the GLAM day at the paper bag building with a refreshing cider and interesting conversation. #history… https://t.co/RTBzuuSWFr",FALSE,5,NA,2018-03-01 07:54:40,TRUE,NA,"969118710928629765",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kat13v",1,FALSE,FALSE,"151.2041136","-33.8837086"
"110","Am heading home with a head full of ideas, many new contacts, two articles about the future of libraries &amp; museums,… https://t.co/Lhlyhl9oeG",FALSE,4,NA,2018-03-01 07:37:56,TRUE,NA,"969114499889287168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OzAlleyCat",1,FALSE,FALSE,NA,NA
"111","Metallic H-standard
Layaway payments available
U.s shipping AVAILABLE
https://t.co/lXm3zNkwCQ 
#beautyblogger… https://t.co/2bmjMRr1za",FALSE,0,NA,2018-03-01 07:26:04,TRUE,NA,"969111513968586752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CustomVanityJ",1,FALSE,FALSE,NA,NA
"112","Thank you to all who organised, supported, volunteered with &amp; attended #glamslam2018. It was so great &amp; reinvigorating <ed><U+00A0><U+00BD><ed><U+00B2><U+0096><ed><U+00A0><U+00BD><ed><U+00B2><U+0096>",FALSE,6,NA,2018-03-01 07:23:26,FALSE,NA,"969110851331346432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",2,FALSE,FALSE,NA,NA
"113","RT @ap_ap_ap_: Thank you to all the speakers and organisers for a wonderful and thought-provoking day! #glamslam2018",FALSE,0,NA,2018-03-01 07:21:56,FALSE,NA,"969110471667150849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jesiathe",1,TRUE,FALSE,NA,NA
"114","RT @history2wheeler: Gionni di Gravio: ""The archives are full of ghosts ... just waiting to connect"" #glamslam2018",FALSE,0,NA,2018-03-01 07:16:38,FALSE,NA,"969109139069681664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenniStapleton",2,TRUE,FALSE,NA,NA
"115","RT @ellenforsyth: Hearing about Online cenotaph at @aucklandmuseum https://t.co/hvFoGTGNA9 #glamslam2018 lots of collaborations",FALSE,0,NA,2018-03-01 07:08:42,FALSE,NA,"969107143402995713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","v_passau",1,TRUE,FALSE,NA,NA
"116","RT @history2wheeler: Lightning talks with a great spread of ideas and appropriate gender representation! #glamslam2018 https://t.co/iIQl8KA…",FALSE,0,NA,2018-03-01 07:04:54,FALSE,NA,"969106184295739392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","v_passau",2,TRUE,FALSE,NA,NA
"117","RT @cap_and_gown: Whose GLAM? #glamslam2018 https://t.co/cWXsfsF4g5",FALSE,0,NA,2018-03-01 07:04:14,FALSE,NA,"969106016125181952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","v_passau",1,TRUE,FALSE,NA,NA
"118","RT @sallyheroes: RT @TurbittNDuck: Follow #GLAMSLAM2018 today for lots of juicy discussions about creating a global GLAM family and how we…",FALSE,0,NA,2018-03-01 06:59:37,FALSE,NA,"969104855531859968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LisMarrow",2,TRUE,FALSE,NA,NA
"119","RT @mikejonesmelb: Talking about the need for data that is ethical and revisable; and collections as data @bestqualitycrab #glamslam2018 ht…",FALSE,0,NA,2018-03-01 06:56:08,FALSE,NA,"969103978171588608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",4,TRUE,FALSE,NA,NA
"120","RT @amywalduck: He #GLAMSLAM2018 peeps! Fraser Coast Libraries needs our help! They need 100 subscribers so they can customise their @youtu…",FALSE,0,NA,2018-03-01 06:55:44,FALSE,NA,"969103880792387585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMoodiLibrarian",6,TRUE,FALSE,NA,NA
"121","RT @statelibrarynsw: Smaller GLAM organisations may find these Digital Practice   guidelines for Public Libraries useful!  #GlamSlam2018  h…",FALSE,0,NA,2018-03-01 06:53:41,FALSE,NA,"969103362581934080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMoodiLibrarian",23,TRUE,FALSE,NA,NA
"122","Had such a fantastic time at #glamslam2018 Great learning opportunity. And we formed an impromtu #GLAMSLAMHACK club… https://t.co/D1HjknhO4D",FALSE,9,NA,2018-03-01 06:47:09,TRUE,NA,"969101720138625024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",1,FALSE,FALSE,NA,NA
"123","Ann's giving us an overview of the GLAMx Lab which engages students through a Work Integrated Learning program… https://t.co/b03tttkLdm",FALSE,5,NA,2018-03-01 06:40:02,TRUE,NA,"969099928164167681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WrightPaige",2,FALSE,FALSE,NA,NA
"124","Hide and seek<ed><U+00A0><U+00BD><ed><U+00B9><U+0088>
#hair #hairstylist #longhair #Google #Google #GoogleDoodle #Bollywood #outfitoftheday #glamour… https://t.co/XDVcPf7zeO",FALSE,1,NA,2018-03-01 06:30:42,TRUE,NA,"969097578917724161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NidhiKhan03",2,FALSE,FALSE,NA,NA
"125","Thank you to all the speakers and organisers for a wonderful and thought-provoking day! #glamslam2018",FALSE,7,NA,2018-03-01 06:29:24,FALSE,NA,"969097253817233408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ap_ap_ap_",1,FALSE,FALSE,NA,NA
"126","Okay, so it’s not really a mirror ball but this is a fine substitute for all the #GLAMSLAM2018 folk wrapping up aft… https://t.co/zo7Z0YQ32N",FALSE,5,NA,2018-03-01 06:28:41,TRUE,NA,"969097072820477952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cfwriter",1,FALSE,FALSE,NA,NA
"127","RT @cap_and_gown: Look at you all! Fantastic GLAMSLAMMERS at #glamslam2018 https://t.co/2oO4VYaIOp",FALSE,0,NA,2018-03-01 06:26:53,FALSE,NA,"969096620078907392",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SISCSU",5,TRUE,FALSE,NA,NA
"128","RT @cap_and_gown: Everyone who isn’t a library is an archive (according to our copyright overlords) Jessica Coates #glamslam2018",FALSE,0,NA,2018-03-01 06:23:51,FALSE,NA,"969095853850836992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausarchivists",3,TRUE,FALSE,NA,NA
"129","@mikejonesmelb In the future,  @TroveAustralia will have a special ocr plugin for postit notes from #glamslam2018 a… https://t.co/Yrs4Mq4iQ8",FALSE,3,"mikejonesmelb",2018-03-01 06:22:54,TRUE,"969092844848738304","969095614578417664","386814685","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ragamouf",0,FALSE,FALSE,NA,NA
"130","RT @mikejonesmelb: Closing #glamslam2018 remarks from @bestqualitycrab talking about different types of interoperability https://t.co/4LfEC…",FALSE,0,NA,2018-03-01 06:21:49,FALSE,NA,"969095343714443265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausarchivists",4,TRUE,FALSE,NA,NA
"131","RT @mikejonesmelb: Talking about the need for data that is ethical and revisable; and collections as data @bestqualitycrab #glamslam2018 ht…",FALSE,0,NA,2018-03-01 06:21:37,FALSE,NA,"969095292543905793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausarchivists",4,TRUE,FALSE,NA,NA
"132","RT @ArchivesACT: Hope you all have a great day! #glamslam2018 https://t.co/Zgt4idSKxi",FALSE,0,NA,2018-03-01 06:21:16,FALSE,NA,"969095204211851264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ausarchivists",4,TRUE,FALSE,NA,NA
"133","RT @ellenforsyth: Useful discussion by @Bre_Fallon about trigger warnings #glamslam2018 https://t.co/37TfoHnY4Y",FALSE,0,NA,2018-03-01 06:21:04,FALSE,NA,"969095155524538368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ardagale",3,TRUE,FALSE,NA,NA
"134","RT @statelibrarynsw: Smaller GLAM organisations may find these Digital Practice   guidelines for Public Libraries useful!  #GlamSlam2018  h…",FALSE,0,NA,2018-03-01 06:20:59,FALSE,NA,"969095133072211968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MorleyCam",23,TRUE,FALSE,NA,NA
"135","RT @ellenforsyth: Great work by @cap_and_gown and all the other organisers of #glamslam2018",FALSE,0,NA,2018-03-01 06:18:29,FALSE,NA,"969094505545719808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cap_and_gown",3,TRUE,FALSE,NA,NA
"136","We would love the humanities sector to experiment with our collections - new interpretations, new uses and serendip… https://t.co/qdQ6wmXCaJ",FALSE,26,NA,2018-03-01 06:12:28,TRUE,NA,"969092989782917120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","statelibrarynsw",20,FALSE,FALSE,NA,NA
"137","Notes from our #glamslam2018 GLAMJAM! https://t.co/okb36jYGJs",FALSE,8,NA,2018-03-01 06:11:53,FALSE,NA,"969092844848738304",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","mikejonesmelb",1,FALSE,FALSE,NA,NA
"138","#glamslam2018 gives shout out to the podcast #glamcity https://t.co/re3AeSEoBu",FALSE,7,NA,2018-03-01 06:11:52,FALSE,NA,"969092839140282368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alana_piper",5,FALSE,FALSE,NA,NA
"139","Got my #GLAM on today at #glamslam2018 Thanks for a great day! https://t.co/ekQjG3X9mB",FALSE,4,NA,2018-03-01 06:11:33,FALSE,NA,"969092758303469568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lyndakelly61",1,FALSE,FALSE,NA,NA
